AR_A
504,47,495,17,526,4,534,34,80.153,Primary
541,44,535,14,566,4,572,34,80.361,Primary
551,55,545,25,577,16,582,46,80.539,Primary
565,62,562,32,593,25,597,55,80.745,Primary
588,45,586,15,618,9,620,39,80.955,Primary
582,41,580,10,613,5,614,36,81.162,Primary
1263,34,1296,19,1312,52,1278,66,87.09,Primary
1284,72,1318,60,1332,92,1298,105,87.317,Primary
1306,85,1341,74,1353,108,1318,119,87.534,Primary
1316,111,1351,101,1362,135,1327,145,87.732,Primary
1341,132,1376,124,1385,159,1349,167,87.967,Primary
1352,146,1387,139,1395,175,1359,182,88.176,Primary
1379,177,1416,172,1421,208,1385,213,88.366,Primary
1392,188,1429,184,1433,220,1396,224,88.571,Primary
1403,222,1440,220,1442,256,1406,258,88.772,Primary
1421,239,1459,238,1460,275,1422,276,88.986,Primary
1427,255,1464,255,1464,293,1426,292,89.176,Primary
1437,290,1474,293,1471,330,1435,327,89.379,Primary
1443,301,1480,305,1476,342,1439,338,89.576,Primary
1449,335,1485,340,1479,377,1443,371,89.776,Primary
1453,356,1489,363,1482,400,1446,393,89.974,Primary
1455,372,1491,381,1482,417,1447,409,90.169,Primary
1459,412,1494,422,1484,457,1449,447,90.376,Primary
1459,428,1493,439,1482,474,1448,463,90.623,Primary
1462,470,1495,483,1482,517,1448,504,90.841,Primary
1461,494,1494,509,1479,542,1447,528,91.049,Primary
1463,528,1495,544,1479,577,1446,561,91.285,Primary
1462,562,1494,580,1476,612,1444,594,91.505,Primary
1462,589,1494,607,1475,639,1444,620,91.725,Primary
1458,633,1489,654,1468,684,1438,663,91.95,Primary
1457,654,1487,676,1465,706,1436,685,92.183,Primary
1448,703,1477,727,1453,755,1425,731,92.407,Primary
1442,725,1470,750,1445,778,1418,753,92.649,Primary
1429,772,1455,799,1428,824,1403,797,92.885,Primary
1419,791,1444,819,1416,844,1392,816,93.089,Primary
1406,831,1430,861,1401,884,1378,855,93.315,Primary
1390,850,1412,880,1382,902,1361,872,93.518,Primary
1378,876,1399,908,1369,928,1348,897,93.755,Primary
1354,904,1373,936,1341,955,1323,923,93.985,Primary
1342,924,1360,957,1328,975,1310,942,94.199,Primary
1316,955,1331,988,1298,1004,1282,971,94.421,Primary
1301,966,1316,1000,1282,1015,1267,981,94.62,Primary
1276,998,1289,1033,1255,1046,1242,1011,94.854,Primary
1253,1007,1264,1042,1229,1053,1218,1019,95.087,Primary
241,1031,204,1041,195,1004,232,996,102.458,Primary
207,1034,169,1026,178,989,215,998,102.674,Primary
167,993,130,983,140,947,177,957,102.855,Primary
151,972,115,961,126,925,162,936,103.091,Primary
106,940,70,926,84,891,120,904,103.29,Primary
89,907,53,892,69,857,104,872,103.477,Primary
62,899,26,883,43,848,79,864,103.697,Primary
39,594,29,557,68,546,77,583,108.819,Primary
84,582,74,546,111,535,120,571,109.021,Primary
138,564,131,529,165,521,173,556,109.234,Primary
185,549,177,515,210,507,218,541,109.492,Primary
241,530,233,497,264,489,271,522,109.686,Primary
270,516,261,483,291,475,299,507,109.895,Primary
310,505,284,488,298,459,323,477,110.104,Primary
309,494,283,477,297,448,323,466,110.314,Primary
302,489,276,472,289,443,316,460,110.521,Primary
297,488,273,466,291,440,315,462,110.731,Primary
288,481,260,462,275,434,303,452,110.94,Primary
267,480,239,461,255,431,283,450,111.14,Primary
248,485,219,466,236,436,265,456,111.377,Primary
242,480,209,472,214,437,248,445,111.585,Primary
225,482,191,474,197,439,231,447,111.818,Primary
208,489,173,481,180,445,215,454,112.035,Primary
162,503,142,472,173,452,193,483,112.25,Primary
143,509,122,477,154,458,174,489,112.448,Primary
119,524,95,494,125,470,149,500,112.61,Primary
104,528,80,498,111,474,135,504,112.83,Primary
93,532,68,502,100,478,124,508,113.059,Primary
77,539,53,509,85,485,110,515,113.238,Primary
71,540,47,509,79,485,104,515,113.436,Primary
75,542,51,512,83,488,108,518,113.577,Primary
92,540,54,528,68,492,106,504,113.799,Primary
77,543,38,531,53,494,92,506,114.003,Primary
91,539,54,527,68,491,106,503,114.214,Primary
93,536,55,524,69,488,106,500,114.427,Primary
86,533,48,521,62,485,100,497,114.633,Primary
100,527,63,514,77,478,113,490,114.84,Primary
89,524,52,512,65,475,103,488,115.078,Primary
