AR_B
343,56,312,44,331,17,361,28,138.355,Primary
351,93,321,81,340,55,370,66,138.563,Primary
346,104,316,91,336,65,365,76,138.783,Primary
335,97,305,85,324,57,354,69,138.97,Primary
322,84,291,71,310,42,341,54,139.173,Primary
308,65,276,51,295,21,327,34,139.35,Primary
848,69,826,37,857,15,879,47,145.657,Primary
819,160,794,135,820,110,845,134,145.857,Primary
795,241,767,224,787,195,815,213,146.077,Primary
807,285,778,271,795,242,823,255,146.275,Primary
821,300,792,288,807,257,836,270,146.444,Primary
831,284,802,270,818,239,847,253,146.641,Primary
857,228,828,210,848,179,877,198,146.871,Primary
896,180,871,153,898,126,924,153,147.085,Primary
915,196,893,167,922,144,945,173,147.288,Primary
878,215,853,188,880,163,905,189,147.502,Primary
821,232,791,210,812,180,843,202,147.708,Primary
758,275,723,260,738,225,773,241,147.921,Primary
701,326,663,318,670,281,708,289,148.153,Primary
233,213,138,216,132,120,228,117,148.324,Secondary
668,408,630,409,628,372,666,370,148.371,Primary
199,336,104,352,86,257,181,242,148.532,Secondary
654,458,617,464,609,427,647,420,148.582,Primary
240,377,146,394,127,302,221,284,148.757,Secondary
671,474,634,481,626,444,663,437,148.786,Primary
275,393,182,410,163,318,256,301,148.957,Secondary
685,480,648,487,640,451,677,444,149.001,Primary
322,382,229,396,214,304,306,291,149.143,Secondary
703,476,667,482,661,445,697,440,149.195,Primary
379,388,288,398,276,307,367,296,149.355,Secondary
726,478,690,482,686,446,722,442,149.411,Primary
419,387,329,395,319,304,410,296,149.577,Secondary
742,478,707,481,703,445,739,442,149.616,Primary
470,398,381,400,377,310,467,307,149.774,Secondary
763,482,728,483,726,448,762,447,149.828,Primary
509,426,420,425,420,336,508,337,150.009,Secondary
779,494,744,494,743,458,778,458,150.048,Primary
553,453,465,446,471,358,558,365,150.206,Secondary
796,505,762,502,764,467,798,469,150.245,Primary
583,508,497,499,506,412,592,421,150.442,Secondary
808,527,774,523,778,488,812,492,150.453,Primary
604,563,519,549,533,463,617,477,150.671,Secondary
817,548,783,543,788,509,822,514,150.693,Primary
613,619,529,601,548,516,631,534,150.878,Secondary
820,571,787,564,794,531,827,537,150.903,Primary
606,691,523,669,545,585,628,606,151.055,Secondary
818,599,785,591,793,558,826,566,151.102,Primary
588,726,506,699,534,616,616,643,151.27,Secondary
810,614,778,603,789,571,821,581,151.306,Primary
558,774,476,745,507,662,588,691,151.477,Secondary
798,633,766,622,778,589,810,600,151.522,Primary
518,784,438,750,474,668,554,702,151.691,Secondary
782,637,751,624,765,592,796,605,151.71,Primary
483,778,404,741,442,661,522,697,151.911,Secondary
768,635,737,620,752,588,784,603,151.936,Primary
442,790,363,749,407,670,485,711,152.116,Secondary
752,640,721,624,738,592,769,608,152.148,Primary
397,767,320,722,367,645,445,689,152.334,Secondary
734,630,704,613,722,582,753,600,152.361,Primary
389,761,313,714,363,638,439,685,152.529,Secondary
731,628,701,610,720,580,750,598,152.562,Primary
380,720,307,669,361,596,433,647,152.73,Secondary
727,611,698,591,719,563,748,583,152.766,Primary
359,673,287,620,343,548,415,602,152.942,Secondary
719,592,690,571,712,543,741,565,152.987,Primary
367,620,298,563,357,496,425,553,153.135,Secondary
722,571,695,549,718,522,745,545,153.186,Primary
382,590,316,530,377,465,443,525,153.347,Secondary
728,559,702,536,726,510,752,534,153.389,Primary
398,561,334,499,396,437,460,498,153.574,Secondary
734,548,709,523,733,499,759,523,153.613,Primary
420,531,361,465,428,407,486,474,153.796,Secondary
743,536,720,509,746,487,769,513,153.839,Primary
430,515,373,447,442,392,498,459,154.002,Secondary
747,529,725,502,752,481,774,507,154.051,Primary
464,489,412,418,483,367,535,438,154.207,Secondary
761,519,741,490,769,471,789,499,154.257,Primary
484,471,434,399,507,350,556,423,154.417,Secondary
769,512,749,483,778,464,797,493,154.464,Primary
519,464,474,389,548,345,593,419,154.614,Secondary
783,509,765,479,794,462,812,491,154.679,Primary
554,457,513,381,589,340,630,416,154.834,Secondary
797,506,781,476,811,460,827,490,154.892,Primary
581,471,542,393,618,354,657,432,155.084,Secondary
808,511,793,480,823,466,838,496,155.13,Primary
600,469,566,390,645,356,679,436,155.284,Secondary
815,511,802,479,833,466,846,498,155.362,Primary
607,489,576,409,656,378,687,458,155.519,Secondary
818,519,806,487,838,475,850,507,155.549,Primary
609,496,583,415,665,387,692,470,155.73,Secondary
820,522,809,489,841,479,852,511,155.759,Primary
602,503,579,420,662,396,685,480,155.947,Secondary
816,524,807,492,840,482,849,515,155.967,Primary
597,521,577,436,661,417,680,502,156.118,Secondary
814,531,807,498,840,491,847,524,156.169,Primary
583,516,568,431,653,415,669,501,156.342,Secondary
809,530,803,496,837,490,843,524,156.379,Primary
573,532,559,446,646,433,658,519,156.568,Secondary
804,536,800,502,833,497,839,531,156.622,Primary
563,530,556,444,643,436,650,523,156.82,Secondary
