AR_B
1884,127,1852,158,1824,129,1855,98,109.337,Primary
1840,160,1834,203,1791,199,1797,156,109.663,Primary
1796,208,1791,250,1748,246,1753,204,109.989,Primary
1738,258,1734,299,1692,295,1696,254,110.299,Primary
1652,285,1653,325,1613,324,1613,284,110.621,Primary
1505,193,1500,229,1463,221,1468,185,110.914,Primary
1364,76,1376,111,1340,122,1327,86,111.244,Primary
900,38,925,64,897,92,871,65,112.176,Primary
798,135,835,134,832,171,795,172,112.474,Primary
734,227,768,216,775,252,741,263,112.795,Primary
733,245,767,231,777,267,743,280,113.117,Primary
746,247,778,261,763,296,730,282,113.475,Primary
778,252,773,291,737,287,742,249,113.803,Primary
774,260,750,291,722,268,745,237,114.135,Primary
756,254,730,284,702,258,729,228,114.484,Primary
741,248,704,262,690,225,727,210,114.788,Primary
722,236,684,248,673,209,711,197,115.124,Primary
668,238,637,211,663,180,694,206,115.445,Primary
624,212,595,182,626,154,655,185,115.796,Primary
580,185,552,150,586,126,615,160,116.088,Primary
598,161,572,125,607,102,633,138,116.417,Primary
611,127,588,89,626,70,649,107,116.771,Primary
617,99,602,57,643,46,658,87,117.086,Primary
642,68,630,25,672,17,685,59,117.399,Primary
701,56,692,14,734,8,742,49,117.716,Primary
1053,20,1080,51,1050,78,1023,47,119.739,Primary
1094,65,1133,74,1124,114,1084,104,120.084,Primary
1165,111,1201,127,1185,163,1148,147,120.443,Primary
1226,162,1261,181,1242,215,1207,197,120.759,Primary
1264,204,1299,224,1278,257,1243,236,121.07,Primary
1299,224,1323,256,1291,279,1267,247,121.369,Primary
1327,260,1348,294,1315,315,1293,281,121.662,Primary
1347,285,1358,324,1320,335,1309,296,121.942,Primary
1372,332,1380,372,1341,380,1332,341,122.214,Primary
1381,355,1387,396,1348,402,1342,362,122.507,Primary
1399,409,1402,450,1363,454,1359,413,122.826,Primary
1411,462,1411,503,1371,504,1371,463,123.083,Primary
1417,510,1415,550,1375,549,1376,509,123.407,Primary
1420,578,1416,618,1376,615,1379,574,123.693,Primary
1418,626,1413,666,1373,661,1378,620,124.032,Primary
1407,690,1399,730,1359,721,1368,681,124.336,Primary
1397,760,1367,788,1340,756,1369,729,124.648,Primary
1375,794,1344,820,1318,788,1349,762,124.921,Primary
1350,834,1317,858,1293,824,1327,801,125.271,Primary
1324,853,1306,889,1270,870,1288,834,125.608,Primary
1291,869,1291,910,1251,910,1251,869,125.906,Primary
1265,904,1262,945,1222,942,1225,901,126.242,Primary
1240,924,1242,964,1201,966,1200,925,126.587,Primary
1208,952,1206,993,1166,991,1168,950,126.891,Primary
1175,981,1171,1022,1131,1018,1135,977,127.217,Primary
1160,1008,1135,1040,1103,1016,1128,983,127.565,Primary
1116,1016,1099,1053,1062,1036,1079,1000,127.881,Primary
1071,1017,1079,1056,1040,1064,1031,1025,128.189,Primary
1049,1028,1056,1068,1017,1075,1009,1035,128.532,Primary
743,1073,705,1058,719,1021,757,1035,131.105,Primary
700,1059,663,1042,680,1005,717,1022,131.438,Primary
630,1035,611,999,647,979,666,1015,131.762,Primary
600,1012,583,975,620,958,637,994,132.117,Primary
547,968,555,927,595,934,587,975,132.464,Primary
516,927,525,887,565,896,556,935,132.753,Primary
481,898,493,858,533,868,522,908,133.099,Primary
463,847,491,815,523,841,495,873,133.469,Primary
463,821,463,780,505,780,505,821,133.782,Primary
462,791,465,750,506,753,504,793,134.081,Primary
458,754,475,716,513,733,496,770,134.428,Primary
468,724,483,686,521,700,506,738,134.771,Primary
481,709,488,670,528,676,521,716,135.119,Primary
481,678,491,639,530,649,521,688,135.444,Primary
488,653,488,612,528,612,528,652,135.746,Primary
500,643,482,607,517,589,536,625,136.073,Primary
494,611,479,574,516,558,532,595,136.407,Primary
496,584,484,545,522,533,535,571,136.726,Primary
497,565,486,526,525,515,536,554,137.031,Primary
499,534,491,494,530,486,539,526,137.322,Primary
505,513,499,473,539,467,545,507,137.642,Primary
509,497,506,456,546,453,550,494,137.941,Primary
518,479,518,439,558,439,559,479,138.232,Primary
522,477,524,437,564,438,563,479,138.534,Primary
530,458,535,418,575,423,570,463,138.863,Primary
537,450,545,411,584,418,577,458,139.202,Primary
540,444,549,405,588,414,579,454,139.513,Primary
547,427,559,389,598,401,585,440,139.809,Primary
549,422,565,385,602,400,587,437,140.116,Primary
552,411,570,375,606,392,589,429,140.474,Primary
558,398,578,363,613,383,592,418,140.827,Primary
558,392,581,358,614,381,591,414,141.185,Primary
